CustomerID,Recency,Frequency,Monetary,Cluster
13293,5373,6,1192.94,0
13294,5171,3,1689.53,0
13295,5340,4,1101.97,0
13296,5118,6,792.51,0
13297,4989,7,4368.62,0
13298,4982,1,360.0,0
13299,5249,3,1218.7,0
13300,5150,3,1285.51,0
13301,5084,4,618.09,0
13302,5136,2,159.2,0
13303,5381,1,61.72,0
13304,5332,4,1217.99,0
13305,4985,16,3616.41,0
13306,5411,1,53.65,0
13307,5101,3,273.34,0
13308,5004,4,1670.3700000000001,0
13309,4988,6,1706.3700000000001,0
13310,5009,5,1541.2,0
13311,4985,2,598.57,0
13312,5432,1,124.75,0
13313,5003,12,3445.32,0
13314,4982,3,775.94,0
13315,5670,1,310.26,0
13316,5018,10,12940.82,0
13317,5047,19,6486.091,0
13318,4982,3,640.76,0
13319,4986,58,21323.22,0
13320,5059,6,2211.6,0
13321,5053,2,567.36,0
13322,4998,1,199.48000000000002,0
13323,4984,5,787.85,0
13324,5017,18,10513.47,0
13325,5062,1,675.3,0
13326,5413,1,281.76,0
13327,5020,20,9134.48,0
13328,5297,1,1308.48,0
13329,5012,8,4808.77,0
13330,5073,6,2796.1,0
13331,5383,1,262.4,0
13332,4995,1,350.9,0
13333,5392,3,1015.74,0
13334,5063,5,6201.8,0
13336,5058,1,795.12,0
13337,5527,1,1575.26,0
13338,5139,4,2445.62,0
13339,5182,1,860.12,0
13340,5026,12,22100.56,0
13341,5242,1,775.85,0
13343,5158,1,353.43,0
13344,5049,3,2511.69,0
13345,5269,1,389.5,0
13346,5443,6,299.4,0
13347,5051,1,341.36,0
13348,5045,1,233.76,0
13349,4992,1,247.32,0
13350,4997,2,979.12,0
13351,5047,1,373.94,0
13352,5041,1,397.97999999999996,0
13354,5052,1,743.53,0
13355,5103,1,674.7,0
13356,5061,1,768.24,0
13357,5238,5,3805.5099999999998,0
13358,5249,1,439.03,0
13359,5045,2,1043.31,0
13360,5412,4,1553.65,0
13361,5453,2,1450.5,0
13362,4990,7,5394.07,0
13363,4998,3,1723.86,0
13364,5052,1,134.95999999999998,0
13365,5014,2,2225.37,0
13366,5031,1,56.160000000000004,0
13367,5413,1,510.20000000000005,0
13368,5238,4,1121.5,0
13369,5346,1,308.28000000000003,0
13370,5353,1,754.87,0
13371,5486,2,2297.66,0
13372,5070,1,378.64,0
13373,5041,6,7587.1900000000005,0
13374,5396,2,422.8,0
13375,5070,2,1792.23,0
13376,5080,3,1019.76,0
13377,5377,2,1552.88,0
13379,5007,3,572.56,0
13380,5414,1,62.4,0
13381,5012,12,8224.37,0
13382,5262,5,1387.58,0
13383,5524,1,305.28000000000003,0
13384,5011,11,6680.83,0
13385,5311,1,534.57,0
13386,5395,2,835.46,0
13387,5398,1,186.94,0
13388,5112,3,1185.65,0
13389,4992,3,797.96,0
13390,5056,1,544.08,0
13391,5184,1,59.8,0
13392,5658,1,91.14,0
13393,5565,4,1131.45,0
13394,4982,19,6621.7,0
13395,5166,3,1180.23,0
13396,5010,2,1360.99,0
13397,5053,10,3191.87,0
13398,5173,2,670.34,0
13399,5445,3,275.4,0
13400,5564,1,310.83,0
13402,5108,4,1226.8500000000001,0
13403,4999,3,229.5,0
13404,4982,2,252.49,0
13405,5055,6,1213.811,0
13406,5408,2,568.92,0
13407,5559,3,2244.7,0
13408,4983,106,50174.782,3
13410,5005,9,2201.96,0
13411,5088,1,213.55,0
13412,5601,1,487.34999999999997,0
13413,5620,6,429.44,0
13414,5114,6,2494.14,0
13415,5453,4,784.17,0
13416,5025,3,940.8000000000001,0
13417,4986,6,1669.49,0
13418,4993,31,11559.66,0
13419,5044,1,221.06,0
13420,5131,2,159.85,0
13421,5021,8,4058.75,0
13422,5045,1,2626.3,0
13423,5410,1,217.03,0
13424,5430,1,572.77,0
13425,5089,5,3390.4300000000003,0
13426,4982,22,8167.38,0
13427,5000,6,1006.53,0
13428,4991,3,478.54,0
13429,4992,4,1006.8,0
13430,5000,2,679.45,0
13431,5048,8,3316.24,0
13432,5552,2,439.1,0
13433,5482,4,658.3199999999999,0
13434,5055,5,1666.8600000000001,0
13435,4986,9,4447.33,0
13436,4982,1,196.89,0
13437,4995,7,3408.06,0
13438,5528,1,46.5,0
13439,5236,3,986.61,0
13440,5404,7,1295.25,0
13441,5073,2,720.9,0
13442,5648,3,419.87,0
13443,5429,6,1273.16,0
13444,5355,2,619.08,0
13445,5607,1,241.89999999999998,0
13446,5411,11,3881.89,0
13447,5004,3,1129.14,0
13448,4997,13,8745.93,0
13449,5005,1,291.88,0
13450,5007,13,4120.04,0
13451,5007,11,7090.06,0
13452,5240,3,729.8,0
13453,5147,3,781.6899999999999,0
13454,5622,1,219.87,0
13455,5005,6,2212.9900000000002,0
13456,4999,6,1766.72,0
13457,5670,2,148.22,0
13458,4988,16,11959.27,0
13459,5606,2,1160.4099999999999,0
13460,5010,2,183.44,0
13461,5020,6,4160.0,0
13462,5233,5,1153.85,0
13464,5039,6,3097.64,0
13465,5427,2,931.12,0
13466,5165,5,1013.35,0
13467,4992,2,1071.91,0
13468,4982,72,12793.28,0
13469,5634,1,82.4,0
13470,5080,2,165.0,0
13471,4982,4,2501.84,0
13472,5445,2,592.24,0
13473,5041,8,2657.7599999999998,0
13474,5217,3,646.59,0
13475,5172,4,1431.78,0
13476,5159,5,2061.4700000000003,0
13477,5018,11,2819.17,0
13478,5450,5,2215.78,0
13479,5181,4,851.37,0
13480,5397,2,627.82,0
13481,5027,11,3830.84,0
13482,5213,2,336.09,0
13483,5046,1,140.34,0
13484,5222,3,790.72,0
13485,5214,11,3019.2200000000003,0
13486,5059,3,1122.41,0
13487,5038,5,846.87,0
13488,4998,23,14205.96,0
13489,5086,4,449.52,0
13490,5635,1,154.25,0
13491,5033,27,4467.66,0
13492,5117,3,1269.84,0
13493,5256,2,618.63,0
13494,5292,1,316.26000000000005,0
13495,4988,10,4863.31,0
13496,4991,2,653.33,0
13497,5264,6,1166.83,0
13498,5711,1,327.38,0
13499,4998,5,1159.11,0
13500,5004,4,1466.3,0
13501,5269,3,2885.11,0
13502,4997,5,780.5,0
13503,5052,6,1859.24,0
13504,5045,1,295.93,0
13505,5053,4,4393.63,0
13506,5297,5,1338.08,0
13507,4984,4,2479.16,0
13508,5224,2,287.05,0
13509,4990,8,1114.72,0
13510,4982,11,4558.29,0
13511,5657,1,282.76,0
13512,5242,4,713.39,0
13513,5107,3,824.59,0
13514,5055,4,815.9000000000001,0
13515,5053,6,1265.82,0
13516,5002,4,1685.26,0
13517,5040,3,2128.42,0
13518,5066,1,627.16,0
13519,5059,2,343.21,0
13520,5040,11,6606.0,0
13521,4982,3,1071.73,0
13522,5011,1,125.80000000000001,0
13523,5014,6,4534.57,0
13524,5021,5,680.1800000000001,0
13525,4995,2,628.78,0
13526,5719,2,1182.0,0
13527,5014,12,4541.29,0
13529,5060,2,307.76,0
13530,5615,1,402.97999999999996,0
13531,5186,6,1433.07,0
13532,5014,1,210.31,0
13533,5163,3,269.09,0
13534,4983,35,7720.9,0
13535,5383,1,89.5,0
13536,4982,7,3444.39,0
13537,5406,2,717.85,0
13538,5024,12,3103.13,0
13539,5067,7,1569.3600000000001,0
13540,5448,3,632.39,0
13541,5408,2,785.25,0
13542,5357,17,3959.4900000000002,0
13543,5615,2,1439.6100000000001,0
13544,5020,6,790.2,0
13545,5371,2,364.93,0
13546,4993,5,1086.24,0
13547,5389,1,167.08,0
13548,5077,3,901.44,0
13549,5007,8,1005.8,0
13550,5364,1,342.55,0
13551,5300,2,244.2,0
13552,5047,22,6948.92,0
13553,5655,1,499.6,0
13554,5361,7,1629.35,0
13555,5054,13,8891.84,0
13556,5410,2,200.82,0
13557,5009,13,3032.26,0
13558,4986,4,594.52,0
13559,5494,2,990.0,0
13560,4988,1,171.42000000000002,0
13561,5196,11,1803.4,0
13562,5062,8,4838.18,0
13563,5065,2,777.53,0
13564,5125,37,16498.97,0
13565,5000,3,414.8,0
13566,5021,5,1688.6,0
13567,5409,4,1079.29,0
13568,5154,1,187.05,0
13569,4998,4,726.54,0
13570,5224,1,239.49,0
13571,4993,26,4537.26,0
13572,5186,1,1384.25,0
13573,5031,6,904.52,0
13574,5392,1,404.45,0
13575,5004,5,732.0699999999999,0
13576,4991,28,11202.59,0
13577,5006,11,3489.28,0
13578,5390,1,147.66,0
13579,4996,5,1374.34,0
13580,5387,1,107.75,0
13581,5290,2,280.53000000000003,0
13582,5370,2,241.68,0
13583,5136,2,1445.031,0
13584,5287,3,385.7,0
13585,5511,3,684.54,0
13586,5522,1,127.28,0
13587,5044,4,1673.5,0
13588,4996,9,2478.95,0
13589,4995,6,1120.74,0
13590,4992,18,6336.04,0
13591,5045,7,2093.94,0
13592,5017,4,247.95999999999998,0
13593,5089,14,5493.29,0
13594,5034,2,533.32,0
13595,5497,3,784.48,0
13596,4986,2,664.11,0
13597,5381,2,396.71,0
13598,5028,5,761.96,0
13599,4982,33,9811.04,0
13600,5293,2,518.42,0
13601,5026,4,1159.99,0
13602,5045,4,1025.17,0
13603,5007,1,164.34,0
13604,5639,1,717.62,0
13605,5368,2,522.67,0
13606,5010,3,276.75,0
13607,5021,2,1075.81,0
13608,5521,1,232.05,0
13609,5574,1,167.35,0
13610,4993,14,2103.71,0
13611,5070,10,3297.9300000000003,0
13612,5613,1,818.29,0
13613,5433,5,1039.8500000000001,0
13614,5005,6,2332.74,0
13615,5300,8,6272.53,0
13616,5549,2,283.85,0
13617,5021,8,1278.75,0
13618,5154,1,177.34,0
13619,5525,2,224.94,0
13620,5509,1,112.34,0
13621,5098,1,213.85,0
13622,5677,1,658.95,0
13623,5011,10,2533.06,0
13624,5369,1,462.08,0
13625,5577,1,301.26,0
13626,5234,2,707.04,0
13627,5040,7,2245.9,0
13628,5657,1,310.14,0
13629,5004,19,13370.86,0
13630,4986,7,2031.78,0
13631,5081,11,3070.42,0
13632,5005,8,3645.81,0
13634,5014,16,5033.77,0
13635,5048,4,2999.16,0
13636,5017,5,949.12,0
13637,5033,3,804.3,0
13638,4996,1,122.64,0
13639,5055,2,1346.27,0
13640,5592,1,405.0,0
13641,5622,5,1016.47,0
13642,5196,4,472.2,0
13643,5012,10,2156.77,0
13644,4997,4,2624.26,0
13645,5101,1,252.1,0
13646,5380,2,326.25,0
13647,4990,8,3041.68,0
13648,5381,8,1764.02,0
13649,5237,6,1453.68,0
13650,4997,10,3288.0,0
13651,5016,3,226.85,0
13652,5027,5,2262.05,0
13653,5469,1,152.2,0
13654,5024,11,6308.0,0
13655,5095,6,2280.51,0
13656,5145,4,1078.85,0
13657,4991,2,382.14,0
13658,4991,9,6025.5,0
13659,5186,12,4884.68,0
13660,5381,1,306.64,0
13661,5584,1,325.24,0
13662,5066,11,2233.61,0
13663,5160,5,2047.51,0
13665,5367,3,1711.6599999999999,0
13666,5041,5,127.89999999999999,0
13667,5130,1,299.05,0
13668,4983,35,12948.48,0
13669,5032,3,413.55,0
13670,5056,1,349.7,0
13671,5375,1,172.6,0
13672,5282,3,419.92,0
13673,4999,2,387.44,0
13674,5413,1,240.68,0
13675,5132,2,486.82000000000005,0
13676,5520,2,243.9,0
13677,5385,2,551.24,0
13678,5133,1,232.6,0
13679,5474,3,281.26,0
13680,4982,12,11419.67,0
13681,4998,4,827.83,0
13682,5168,1,59.5,0
13683,5439,1,258.6,0
13684,5267,4,594.88,0
13685,4983,7,3119.44,0
13686,5164,3,409.04,0
13687,5419,1,11880.84,0
13688,5616,1,375.5,0
13689,5044,2,1259.5,0
13690,5040,1,172.25,0
13691,5377,1,212.78,0
13692,5005,5,3114.4,0
13693,5355,9,2011.82,0
13694,4985,143,195640.69,2
13695,5012,16,2770.73,0
13696,5403,3,2020.4,0
13697,5020,1,151.29999999999998,0
13698,5577,2,451.73,0
13699,5136,2,764.15,0
13700,5007,13,2596.9700000000003,0
13701,5427,1,161.0,0
13702,5426,1,135.18,0
13703,5299,2,425.56,0
13704,4986,9,2308.06,0
13705,4988,7,1717.19,0
13706,5284,2,631.17,0
13707,5248,5,3365.86,0
13708,5252,1,285.33,0
13709,4985,18,7571.35,0
13710,5013,3,509.52,0
13711,5199,9,1792.26,0
13712,5227,2,766.42,0
13713,5389,3,740.76,0
13714,5446,1,161.35,0
13715,5262,17,8153.04,0
13716,5250,1,138.28,0
13717,5013,8,1763.3,0
13718,5227,2,306.55,0
13719,4996,11,2783.08,0
13720,5097,4,799.9,0
13721,5017,2,741.54,0
13722,5112,10,5635.41,0
13723,5198,6,1194.08,0
13724,5618,1,213.01,0
13725,5031,8,1980.56,0
13726,5019,2,1079.6599999999999,0
13727,5010,8,1074.15,0
13728,5017,16,2855.17,0
13729,5416,3,724.73,0
13730,5117,2,752.6,0
13731,5200,2,610.59,0
13732,5009,1,491.86,0
13733,5391,2,487.03000000000003,0
13734,5489,4,6695.6900000000005,0
13735,5005,13,9762.77,0
13736,4986,7,2752.47,0
13737,5181,1,339.59999999999997,0
13738,5377,1,434.78000000000003,0
13739,4999,2,292.2,0
13740,5221,5,1582.77,0
13741,5053,3,668.4300000000001,0
13742,4997,12,3107.87,0
13743,4984,7,1341.6,0
13744,5076,2,1080.52,0
13745,5143,2,777.36,0
13746,5394,1,176.69,0
13747,5354,2,169.79999999999998,0
13748,5077,9,2064.35,0
13750,5034,11,3602.1800000000003,0
13751,5269,1,296.25,0
13752,5105,7,1579.8300000000002,0
13753,5268,4,2094.57,0
13754,5132,3,447.05,0
13755,4984,9,2108.06,0
13756,4983,23,8655.95,0
13757,5655,1,195.55,0
13758,4992,15,8698.13,0
13759,5014,2,659.4100000000001,0
13760,5035,5,1363.6399999999999,0
13761,5031,6,1952.17,0
13762,5200,5,2472.48,0
13763,5044,3,5217.4400000000005,0
13764,5051,6,2919.62,0
13765,5634,1,352.821,0
13766,5476,1,190.35,0
13767,4983,73,33903.57,3
13768,5707,2,875.97,0
13769,4983,20,5478.12,0
13770,5403,4,785.37,0
13771,5045,9,5728.82,0
13772,5014,8,3100.02,0
13773,5377,2,301.54,0
13774,5062,1,345.0,0
13775,5571,1,1049.66,0
13776,5409,2,623.98,0
13777,4981,61,49638.26,3
13778,5084,4,1124.49,0
13779,5496,1,161.13,0
13780,4988,3,732.07,0
13781,5231,3,778.83,0
13782,4993,13,1786.08,0
13783,5469,4,1542.09,0
13784,4991,14,2910.23,0
13785,5410,4,542.49,0
13786,5348,6,3127.99,0
13787,5056,6,1222.5,0
13788,5486,1,3.75,0
13789,5369,1,239.45999999999998,0
13790,4985,1,348.8,0
13791,5108,2,1516.0,0
13792,5047,3,383.95,0
13793,5628,1,96.0,0
13794,5527,1,126.03,0
13795,5369,4,836.3,0
13796,5480,1,289.7,0
13797,5417,3,1179.45,0
13798,4982,110,75428.87,3
13799,5097,9,2803.57,0
13800,5290,3,1679.56,0
13801,5048,1,324.8,0
13802,5119,19,26259.11,0
13803,5236,3,1338.91,0
13804,5011,9,3161.12,0
13805,5033,2,924.6,0
13806,5044,1,256.38,0
13807,5348,3,422.2,0
13808,4986,5,1747.66,0
13809,5286,3,679.7,0
13810,5010,3,1499.01,0
13811,5165,3,814.5,0
13812,5023,3,539.0,0
13813,5020,8,2765.47,0
13814,5073,3,2257.32,0
13815,5003,8,7475.74,0
13816,5005,2,571.6700000000001,0
13817,5010,2,382.98,0
13818,5410,1,61.28,0
13819,5282,6,2642.35,0
13820,5399,3,652.75,0
13821,5126,6,1379.08,0
13822,4986,2,632.0,0
13823,5000,7,3403.4500000000003,0
13824,5013,12,3314.76,0
13825,5602,2,255.59,0
13826,5157,1,189.5,0
13827,5038,3,409.8,0
13828,5003,1,209.49,0
13829,5402,1,102.0,0
13830,5562,1,156.85000000000002,0
13831,4997,18,6585.54,0
13832,5000,2,609.89,0
13833,5140,2,700.41,0
13834,5558,2,324.19,0
13835,5006,7,1095.27,0
13836,5380,2,620.37,0
13837,5192,2,266.59000000000003,0
13838,4986,10,1690.07,0
13839,5467,1,139.95000000000002,0
13840,5397,1,651.4,0
13841,5233,1,85.0,0
13842,5039,18,5319.34,0
13843,5362,1,319.75,0
13844,4992,1,361.62,0
13845,5046,1,312.98,0
13846,5005,4,1307.79,0
13847,5700,1,310.72,0
13848,5073,8,3015.0,0
13849,5032,5,3469.3,0
13850,5110,1,1595.48,0
13851,5076,8,4606.46,0
13852,5592,1,187.35000000000002,0
13853,5038,1,1090.14,0
13854,4990,39,11944.56,0
13855,5482,4,1310.3400000000001,0
13856,5150,11,1142.03,0
13857,5374,6,1001.01,0
13858,5038,1,216.17,0
13859,5307,2,515.86,0
13860,4982,5,1245.9,0
13861,5410,2,273.26,0
13862,4999,9,2556.09,0
13863,5229,4,1239.55,0
13864,5367,1,662.4000000000001,0
13865,5039,4,501.56,0
13866,5055,1,145.67000000000002,0
13867,5012,3,1005.09,0
13868,4988,2,3192.54,0
13869,5104,10,7996.87,0
13870,4983,15,5712.08,0
13871,5003,17,7885.85,0
13872,5508,3,919.57,0
13873,5101,8,1038.92,0
13874,5339,7,2049.15,0
13875,5035,14,4814.37,0
13876,5045,1,122.7,0
13877,5067,3,449.68,0
13878,5035,4,2416.9,0
13879,5626,1,395.5,0
13880,5002,17,4293.86,0
13881,4984,43,45179.1,3
13882,4983,5,1191.13,0
13883,4991,15,6560.02,0
13884,4988,10,1825.03,0
13885,5170,2,506.8,0
13886,5052,1,243.56,0
13887,5185,1,349.55,0
13888,5101,7,2001.59,0
13889,5074,6,1991.23,0
13890,4982,14,2927.38,0
13891,5359,3,859.21,0
13892,5007,6,1267.6499999999999,0
13893,5278,1,821.1,0
13894,5005,3,564.62,0
13895,5009,6,4008.52,0
13896,5607,1,388.55,0
13897,5031,3,1160.72,0
13898,5307,2,686.4,0
13899,4997,2,388.52,0
13900,5164,6,1610.59,0
13901,5053,15,5676.34,0
13902,5613,5,34095.26,3
13903,5381,1,165.45000000000002,0
13904,5018,2,332.64,0
13905,5713,1,312.65,0
13906,5390,1,42.0,0
13907,5672,1,136.8,0
13908,5060,4,2369.55,0
13909,5404,2,282.85,0
13911,5038,20,4234.99,0
13912,5405,1,124.95,0
13913,5488,1,42.22,0
13914,4992,2,626.45,0
13915,5375,1,70.80000000000001,0
13916,5445,4,1275.81,0
13917,5031,2,272.04,0
13918,5030,2,1212.8400000000001,0
13919,5040,4,1360.68,0
13920,5412,4,1774.68,0
13921,5383,4,730.7,0
13922,5332,3,865.2,0
13923,5034,1,351.13,0
13924,4983,6,1838.8500000000001,0
13925,5073,4,678.25,0
13926,5004,1,223.85000000000002,0
13927,5055,2,708.26,0
13928,4991,4,464.57,0
13929,5150,11,3494.1,0
13930,5039,2,337.34,0
13931,5077,11,5257.38,0
13932,5275,1,307.4,0
13933,5090,2,608.7900000000001,0
13934,5245,1,922.1,0
13935,5577,3,6116.92,0
13936,5161,3,939.66,0
13937,5150,2,880.13,0
13938,5016,1,71.66,0
13939,5004,7,1560.96,0
13940,4998,4,839.14,0
13941,5003,15,10027.18,0
13942,5515,1,320.0,0
13943,5558,1,246.54,0
13944,5634,1,200.43,0
13945,5376,2,854.15,0
13946,5060,6,1876.23,0
13947,5046,1,90.6,0
13948,5342,4,548.76,0
13949,4984,6,2427.32,0
13950,4992,4,745.06,0
13951,5157,3,674.45,0
13952,5199,14,12823.521,0
13953,4988,12,6640.68,0
13954,4982,2,439.92,0
13955,5135,3,544.0699999999999,0
13956,4986,5,1019.27,0
13957,5399,3,458.25,0
13958,5361,8,4709.2300000000005,0
13959,5060,6,1064.77,0
13960,5002,2,230.22,0
13961,5373,1,538.4,0
13962,5003,3,362.8,0
13963,5289,17,2860.57,0
13964,5368,2,438.9,0
13965,5457,3,996.61,0
13966,5416,1,384.26,0
13967,5126,2,166.3,0
13968,5404,1,123.66,0
13969,4988,35,12973.460000000001,0
13970,5367,2,846.55,0
13971,4999,14,4667.57,0
13972,5051,2,190.25,0
13973,5268,1,264.7,0
13974,5030,2,677.72,0
13975,5012,12,5256.4,0
13976,5188,4,1192.36,0
13977,5392,1,519.8100000000001,0
13978,4995,2,196.79000000000002,0
13979,5054,7,3379.93,0
13980,5041,5,768.82,0
13981,5397,1,331.14,0
13982,5020,9,3954.29,0
13983,5010,21,6753.89,0
13984,5007,12,1893.8,0
13985,4985,22,10020.86,0
13986,4998,1,320.46,0
13987,5361,2,682.54,0
13988,5001,8,4757.8,0
13989,5047,5,2026.06,0
13990,5194,1,311.3,0
13991,4993,6,852.88,0
13992,5011,3,219.5,0
13993,5024,19,6775.71,0
13994,4984,6,2274.14,0
13995,4996,14,3902.01,0
13996,5367,2,895.76,0
13997,5500,3,376.46,0
13998,5428,3,566.7,0
13999,4991,29,9502.26,0
14000,5192,5,2046.3400000000001,0
14001,5026,9,4228.85,0
14002,5115,2,529.73,0
14003,5714,1,209.41,0
14004,5024,11,6258.45,0
14005,4990,5,2874.72,0
14006,5097,7,2196.67,0
14007,5494,1,79.48,0
14008,5413,1,509.04,0
14009,5179,3,1099.91,0
14010,5546,2,445.15,0
14011,5461,2,457.82,0
14012,5258,1,328.8,0
14013,5091,5,1084.57,0
14014,5058,3,1948.21,0
14015,5034,1,917.34,0
14016,5142,11,11403.41,0
14017,5552,1,229.75,0
14018,5626,1,367.15000000000003,0
14019,5028,3,1421.61,0
14020,4998,4,1249.01,0
14021,5136,7,1716.58,0
14022,5206,2,792.15,0
14023,4988,2,584.07,0
14024,5102,3,645.74,0
14025,5446,8,4057.9,0
14026,5451,2,713.11,0
14027,5042,1,104.82,0
14028,5531,3,10396.5,0
14029,5044,2,467.66,0
14030,4999,20,7521.8,0
14031,4988,44,39019.51,3
14032,4983,16,4546.41,0
14033,5536,1,109.44,0
14034,5003,3,648.89,0
14035,5010,9,2794.75,0
14036,5266,1,626.65,0
14037,5157,6,836.95,0
14038,5059,5,3069.88,0
14039,5014,2,267.28000000000003,0
14040,5021,35,12523.81,0
14041,5247,1,141.41,0
14042,5706,1,431.98,0
14043,5472,2,302.6,0
14044,5007,10,3077.7,0
14045,5090,16,10986.63,0
14046,5265,1,154.99,0
14047,4989,14,3968.11,0
14048,5286,3,748.69,0
14049,4997,13,13023.4,0
14050,5013,2,746.36,0
14051,4982,37,21770.98,0
14052,5000,2,466.66,0
14053,5105,4,572.3,0
14054,5046,1,92.46,0
14055,5087,3,1520.96,0
14056,4982,23,8152.71,0
14057,5004,22,8346.66,0
14058,5444,2,469.19,0
14059,5248,1,183.6,0
14060,4985,30,8898.24,0
14061,5488,3,917.4300000000001,0
14062,4991,24,25585.65,0
14063,5419,9,22710.2,0
14064,5010,15,3260.24,0
14065,5370,3,891.02,0
14066,5247,1,152.55,0
14067,5045,2,374.7,0
14068,5301,4,1516.72,0
14069,5495,2,225.81,0
14070,5665,1,321.6,0
14071,4984,8,1437.57,0
14072,5647,1,390.85,0
14073,5013,1,151.04,0
14074,5604,1,219.39999999999998,0
14075,4986,6,1734.87,0
14076,5110,1,118.67,0
14077,5021,6,615.0799999999999,0
14078,5082,9,1553.47,0
14079,5105,2,618.73,0
14080,5013,5,1115.68,0
14081,5283,10,4867.57,0
14082,5345,2,413.36,0
14083,4985,11,1082.19,0
14084,5493,1,150.5,0
14085,4983,33,9720.67,0
14086,5443,1,39.95,0
14087,4983,3,829.47,0
14088,4991,16,64036.8,3
14089,5037,1,158.75,0
14090,5305,1,76.32000000000001,0
14091,5635,2,9530.08,0
14092,4988,24,7229.45,0
14093,4993,1,433.86,0
14094,5420,1,311.77,0
14095,5703,1,2.95,0
14096,4985,17,65164.79,3
14097,5462,2,422.85999999999996,0
14098,5018,1,147.35,0
14099,4997,20,5750.91,0
14100,5118,1,191.95000000000002,0
14101,5054,13,9961.93,0
14102,4986,5,1105.8799999999999,0
14104,5135,5,743.53,0
14105,5220,5,5988.83,0
14106,5718,1,214.79999999999998,0
14107,5032,11,4877.3,0
14108,5011,4,1044.96,0
14109,5054,1,144.2,0
14110,4984,33,12987.95,0
14111,4995,4,692.85,0
14112,5003,13,5834.59,0
14113,4984,16,7092.610000000001,0
14114,5255,7,1364.09,0
14115,5482,2,622.6700000000001,0
14116,5000,5,1382.74,0
14117,5125,1,90.0,0
14118,5409,1,458.45,0
14119,5356,2,183.37,0
14121,4984,4,2780.15,0
14122,5387,3,362.42,0
14123,5714,1,436.18,0
14124,5065,1,419.58000000000004,0
14125,4991,3,2720.63,0
14126,4988,4,1172.46,0
14127,5103,6,1900.0800000000002,0
14128,5041,3,924.21,0
14129,4982,9,2591.34,0
14130,5300,4,1858.77,0
14131,5629,1,168.22,0
14132,4983,11,3586.0299999999997,0
14133,5110,4,911.14,0
14134,5363,15,11123.35,0
14135,4982,24,8839.67,0
14136,5381,5,1570.81,0
14137,5676,1,332.7,0
14138,4982,2,965.8800000000001,0
14139,5027,4,1086.8,0
14140,4985,2,935.05,0
14141,4984,4,915.13,0
14142,5354,2,671.34,0
14143,5115,1,115.8,0
14144,5467,1,30.599999999999998,0
14145,5027,7,7600.05,0
14146,4990,12,9450.3,0
14147,5059,9,2590.2,0
14148,5214,2,466.29,0
14149,5202,1,446.62,0
14150,5017,2,658.64,0
14151,5654,2,679.45,0
14152,5056,7,1997.3400000000001,0
14153,5464,1,233.4,0
14154,5220,8,6460.7,0
14155,5247,1,118.75,0
14156,4990,156,313437.62,2
14157,5000,5,978.69,0
14158,5021,1,507.66,0
14159,5000,20,7860.8,0
14160,5591,7,8421.47,0
14161,5196,7,2996.93,0
14162,5154,2,289.36,0
14163,5068,5,2594.62,0
14164,5051,2,1631.77,0
14165,5256,1,120.44,0
14166,5486,2,251.15,0
14167,5020,8,1274.29,0
14168,5401,2,370.45,0
14169,5412,2,621.51,0
14170,5356,3,570.18,0
14171,5079,2,498.79,0
14172,5586,3,369.02,0
14173,4991,6,586.0,0
14174,5014,1,134.46,0
14175,5040,8,7678.88,0
14176,5278,5,756.46,0
14177,5067,13,2209.69,0
14178,4989,7,1600.26,0
14179,5021,2,701.57,0
14180,4991,33,6117.5,0
14181,5392,2,308.35,0
14182,5424,4,678.77,0
14183,5392,2,278.34000000000003,0
14184,5047,1,452.89,0
14185,5312,1,197.65,0
14186,5408,5,1550.63,0
14187,5454,1,123.5,0
14188,5011,6,2054.36,0
14189,4983,16,5503.15,0
14190,5647,1,79.9,0
14191,4983,15,4817.66,0
14192,5369,1,293.74,0
14193,5049,3,1210.19,0
14194,4985,36,18670.59,0
14195,5182,6,2615.6,0
14196,5088,1,335.52,0
14197,5392,1,390.05,0
14198,4999,9,1569.73,0
14199,5199,4,1091.7,0
14200,5598,1,379.2,0
14201,5041,10,1193.54,0
14202,5362,3,847.76,0
14203,5378,1,339.34,0
14204,4983,4,1024.83,0
14205,4997,9,2414.2,0
14206,5220,3,1185.01,0
14207,5669,1,157.8,0
14208,5075,2,567.05,0
14209,4992,15,4993.27,0
14210,5086,16,5556.570000000001,0
14211,5034,18,4402.29,0
14212,5070,2,2190.14,0
14213,5385,1,1192.2,0
14214,5011,5,1004.38,0
14215,4992,9,3250.33,0
14216,4984,5,2150.04,0
14217,4982,23,3298.59,0
14218,5024,1,169.48000000000002,0
14219,4985,3,633.83,0
14220,5228,4,1515.0,0
14221,5023,17,6517.49,0
14222,5158,1,683.17,0
14223,5073,3,991.13,0
14224,5091,9,1841.71,0
14225,5415,4,2031.07,0
14226,5009,6,2985.13,0
14227,5007,15,6368.71,0
14228,5419,3,745.5,0
14229,5033,7,2594.04,0
14230,5417,3,979.8000000000001,0
14231,5164,4,1235.6200000000001,0
14232,5023,5,2048.07,0
14233,5030,7,2904.27,0
14234,5003,4,754.12,0
14235,5056,9,4717.99,0
14236,5062,5,1555.34,0
14237,5354,2,471.14,0
14238,5307,3,434.23,0
14239,5024,21,4263.17,0
14240,5011,3,1247.49,0
14241,5164,2,333.70000000000005,0
14242,5215,2,280.55,0
14243,4989,17,7217.75,0
